id,event_id,event_key,name,title,event_name,description,venue,category,event_type,type,price,capacity,current_registrations,max_registrations,is_team_event,min_team_size,max_team_size,is_open,is_active,current_status,registration_deadline,event_date,start_time,end_time,coordinator_name,coordinator_contact,created_at,updated_at
7b122c59-541b-4509-bdc4-0cfb8674ac97,non-tech-event-ece-1,,Kahoot Quiz,,,"The Kahoot Quiz Challenge is an exciting and interactive quiz event designed to test participants’ 
knowledge, speed, and teamwork. Using the Kahoot platform, teams will answer multiple-choice questions in 
real time using their smartphones. The quiz covers a mix of technical, general knowledge, and fun questions, 
making it both competitive and engaging. Accuracy and quick thinking are the keys to winning!",,Non-Technical,SOLO,,150,100,0,,false,1,1,false,true,upcoming,,2026-02-14,09:00:00,16:00:00,,9942868893,2026-01-24 06:02:13.79878+00,2026-02-12 03:16:49.182+00
7f2357c7-19fe-4c32-b154-99f2a02bfaf9,tech-event-bt-2,,Reel-O-Science,,,"Short technical video presentation event 
Students showcase innovative engineering ideas 
Focus on clarity, creativity, and technical understanding 
Judged through content quality and explanation skills"," Bioprocess Laboratory ",TECHNICAL,SOLO,,250,58,0,,false,1,1,true,true,upcoming,,2026-02-13,09:00:00,16:00:00,,8925606990,2026-01-24 06:00:18.157277+00,2026-02-13 03:04:32.348+00
818e2a54-9497-46bd-a598-32258ae3195f,non-tech-event-bt,,JUST-A-MINUTE (JAM),,,"Just-A-Minute (JAM) is a fast-paced speaking event where participants must speak on a given topic for one full minute without hesitation, repetition, or deviation. 
It tests quick thinking, clarity of thought, confidence, and effective communication skills in a fun and engaging way."," Dr. M S Swaminathan Biotech Seminar Hall",Non-Technical,SOLO,,150,100,0,,false,1,1,false,true,upcoming,,2026-02-14,09:00:00,16:00:00,,9976899069,2026-01-24 06:02:13.79878+00,2026-02-12 03:16:45.784+00
840f3f0d-7894-4dfc-b427-21b676e574b3,Project-event-ece,,Project Presentation(ECE),,,Project Presentation,,technical,TEAM,,150,100,0,,true,1,3,true,true,upcoming,,2026-02-13,09:00:00,16:00:00,,,2026-02-09 04:25:27.004984+00,2026-02-13 03:48:10.982+00
843f01d1-a9f3-4240-95a9-473266a89358,workshop-event-csbs,,Blockchain Beyond Crypto: Real-World Applications,,,"This workshop introduces blockchain technology beyond cryptocurrencies, focusing on its real-world applications across industries such as supply chain management, healthcare, finance, governance, digital identity, and data security. Participants will learn core blockchain concepts and explore how decentralization, transparency, and trust help solve challenges in traditional systems through practical examples and discussions. 
","AB LAB 4, Academic Block",workshop,SOLO,,300,63,0,,false,1,1,false,true,upcoming,,2026-02-12,09:00:00,16:00:00,Mrs. T. Udhaya,8675587180,2026-01-24 06:05:25.013754+00,2026-02-11 15:03:06.58+00
88af1d59-9241-4e97-aed6-cb49887ef933,workshop-event-cse,,CyberStrike,,,"CyberStrike is a high-impact hands-on cybersecurity workshop designed to introduce participants to the fundamentals of cybersecurity and real-world web application security. 
The event covers career insights, essential security concepts, and practical exposure to OWASP Top 10 vulnerabilities through live demonstrations and guided activities. 
Participants will learn how attacks happen, how to defend systems, and how to build secure applications with industry-relevant knowledge and techniques.","CSE LAB 1, IT Park",workshop,SOLO,,300,90,0,,false,1,1,false,true,upcoming,,2026-02-12,09:00:00,16:00:00,M.Saradha,8056575711,2026-01-24 06:05:25.013754+00,2026-02-10 13:38:23.984+00
88e18e26-f48d-4a36-8759-c4515ea3bcf6,poster-event-mct,,Poster Presentation(MCT),,,Poster Presentation,,technical,single,,150,100,0,,true,1,2,true,true,upcoming,,2026-02-13,09:00:00,16:00:00,,,2026-02-06 06:27:18.711538+00,2026-02-13 02:50:56.818+00
8af4b613-711e-4620-8a12-eee1e231fd3d,non-tech-event-mech,,FREEZEFRAME,,,"Freezeframe is a photography contest focused on creativity and awareness. 
Participants capture a meaningful moment within the college campus without editing. 
The event promotes visual storytelling and observational skills. 
",,non-technical,single,,150,100,0,,false,1,1,false,true,upcoming,,2026-02-14,09:00:00,16:00:00,,8012663913,2026-01-24 06:02:13.79878+00,2026-02-12 03:17:05.358+00
8b8ebb7c-a290-4f84-8c83-980a5877b272,poster-event-vlsi,,Poster Presentation(VLSI),,,Poster Presentation,,technical,,,150,100,0,,true,2,3,true,true,upcoming,,2026-02-13,09:00:00,16:00:00,,,2026-02-06 08:57:35.997379+00,2026-02-13 02:50:06.17+00
8edca79c-ceca-4c3a-9e07-2121745e8a20,workshop-event-txt,,AI Integrated Smart Medi Tech,,,"The workshop provides an introduction to AI concepts and their role in smart medical and healthcare technologies, along with an overview of medical textiles, smart fabrics, and sensor-integrated textile systems. Participants will gain exposure to AI-enabled health monitoring, diagnostics, and wearable medical applications through demonstrations and real-world case studies. The program also offers insights into emerging trends, innovations, and career opportunities in AI-driven medical textiles and healthcare technology.",,WORKSHOP,SOLO,,300,100,0,,false,1,1,false,true,upcoming,,2026-02-12,09:00:00,16:00:00,Mr.G. Devanand,9952841869,2026-01-24 06:05:25.013754+00,2026-02-12 07:10:29.026+00
9239b8ab-d7c9-4bd7-9986-19cee946d764,workshop-event-ece,,The Future of IoT: LoRaWAN with Artificial Intelligence,,,"The Future of IoT: LoRaWAN with Artificial Intelligence workshop by Enthu Technology Solutions 
India Pvt. Ltd. introduces participants to long-range, low-power IoT communication using LoRaWAN and its 
integration with AI. The session highlights real-world applications like smart cities, agriculture, and industrial 
automation through practical demonstrations and insights into intelligent IoT systems.",,WORKSHOP,SOLO,,300,51,0,,false,1,1,false,true,upcoming,,2026-02-12,09:00:00,16:00:00,Mr Mohanraj,8056575711,2026-01-24 06:05:25.013754+00,2026-02-10 13:38:22.46+00
94585fde-6ec0-4893-9dfc-ec98f0234018,conference-event-socs,,AI & Cybersecurity 2026,,,,KSRCT Campus,conference,TEAM,,300,100,0,,true,1,4,false,true,upcoming,,2026-02-13,09:00:00,16:00:00,,,2026-01-31 06:41:30.085889+00,2026-02-12 07:10:34.437+00
95b10f6a-577e-470d-9eaf-d1583f438e7d,workshop-event-ite-1,,Empowering the Next Generation on Emerging Trends through MATLAB & Simulink,,,"Workshop with hands-on-session on
Empowering the Next Generation on Emerging Trends through MATLAB & Simulink",,hackathon,workshop,,300,100,0,,false,1,1,false,true,upcoming,,2026-02-12,09:00:00,16:00:00,,,2026-01-30 09:36:07.079494+00,2026-02-10 10:10:02.698+00
96b37a69-462a-4541-8b6b-7cbff3b63a27,non-tech-event-ai-ds-1,,IPL AUCTION,,,"The IPL Auction is an exciting and strategic event designed to simulate the real-life Indian 
Premier League player auction, offering participants a thrilling blend of sports knowledge, 
planning, and decision-making. This event challenges teams to build a balanced and competitive 
cricket squad within a limited virtual budget. 

Participants will step into the role of franchise owners, carefully analyzing player statistics, 
roles, and category constraints before making strategic bidding decisions. With a strong 
emphasis on team coordination, financial management, and quick thinking, the event 
provides an engaging experience for cricket enthusiasts and strategy lovers alike.","AB 410, Academic Block, 408",non-technical,,,150,100,0,,false,1,1,false,true,upcoming,,2026-02-14,09:00:00,16:00:00,,9894970113,2026-01-24 06:02:13.79878+00,2026-02-10 10:59:36.548+00
9783274f-5bdb-4da6-8d7c-439d2c3cec1e,non-tech-event-ai-ds,,AI MEME CONTEST,,,"The AI Meme Contest is a fun-filled one-day non-technical event that blends creativity, 
humor, and artificial intelligence concepts. This event provides participants with an exciting 

platform to express their ideas and perspectives on AI through visually engaging and thought- 
provoking memes. 

Participants will be given specific AI-related content or themes, based on which they 

must design an original meme that is both entertaining and relevant. Whether created using AI- 
based design tools or manual editing software, originality of the concept is mandatory. The 

contest encourages creative thinking while maintaining ethical standards and responsible content 
creation. 
The AI Meme Contest aims to promote innovation, digital creativity, and expressive 
communication in a light-hearted competitive environment. The event will be conducted at AB 
408, with a registration fee of ₹150 per participant, and is open to individuals or teams looking 

to showcase their creative talents in a non-technical setting.","AB 408, Academic Block, 408",Non-Technical,SOLO,,150,100,0,,false,1,1,false,true,upcoming,,2026-02-14,09:00:00,16:00:00,,7502821440,2026-01-24 06:02:13.79878+00,2026-02-12 03:17:09.563+00
97d814b9-23a8-4fef-817b-095effd24f12,workshop-event-it,,Github Essentials : Code Commit Collaborate,,,"This hands-on workshop introduces college students to Git and GitHub for efficient version control and team-based development, covering repositories, commits, branching, merging, and conflict resolution through live demos and practice, while engaging participants in real-world workflows like collaboration and code reviews, ultimately preparing them to confidently use Git and GitHub for academic, internship, hackathon, and industry-level projects.",,WORKSHOP,SOLO,,300,95,0,,false,1,1,false,true,upcoming,,2026-02-12,09:00:00,16:00:00,Mr.R.T.Dineshkumar,9952762214,2026-01-24 06:05:25.013754+00,2026-02-12 06:19:25.824+00
99975a3e-23c8-4e9c-b512-435a62a10733,conference-event-sobms,,Innovations in Smart and Green Intelligent Engineering Systems,,,,"Seminar Hall  [ Mechanical Block]  ",conference,TEAM,,300,100,0,,true,1,4,false,true,upcoming,,2026-02-13,09:00:00,16:00:00,"Mr.K.Navin ","7810039736 ",2026-01-31 06:35:33.184292+00,2026-02-12 07:10:34.96+00
9d8a1579-1b01-473e-90ac-375db93c0dde,paper-event-ece,,Paper Presentation(ECE),,,"The field of Electronics and Communication Engineering is rapidly evolving with revolutionary trends 
such as 5G and upcoming 6G communication, Internet of Things (IoT), Artificial Intelligence in 
communication systems, and advanced embedded technologies. These innovations are transforming the way 
in high-speed connectivity, smart automation, and intelligent decision-making. Applications like smart cities, 
autonomous vehicles, healthcare monitoring, industrial automation, and next-generation wireless networks.",,technical,,,150,100,0,,true,2,3,true,true,upcoming,,2026-02-13,09:00:00,16:00:00,,9500241234,2026-01-24 06:00:18.157277+00,2026-02-13 02:47:50.466+00
9f2625b3-7907-4e75-a756-974f39a05da7,workshop-event-civil,,BIM (Building Information Modeling),,,"Master the future of construction in this BIM workshop, where 3D design meets intelligent data 
integration. Learn to streamline project lifecycles and improve collaboration while minimizing 
structural errors. Gain knowledge with industry-standard tools to master the digital transformation 
of the modern Architecture, Engineering, and Construction (ACE) industry.\",Civil CADD Laboratory,WORKSHOP,SOLO,,300,74,0,,false,1,1,false,true,upcoming,,2026-02-12,09:00:00,16:00:00,Dr. S. Gunasekar,9976876238,2026-01-24 06:05:25.013754+00,2026-02-10 13:38:37.678+00
9feecf8d-b5b0-4790-a339-b8f92d6d2d4d,poster-event-csbs,,Poster Presentation(CSBS),,,Poster Presentation,,technical,single,,150,100,0,,true,1,2,true,true,upcoming,,2026-02-13,09:00:00,16:00:00,,,2026-02-06 06:27:18.711538+00,2026-02-13 02:50:36.565+00
a03000b2-30f2-4bd4-8908-0ef0485c4d32,non-tech-event-civil,,CIVIL CIRCUIT,,,,Civil CADD Laboratory,Non-Technical,SOLO,,150,100,0,,false,1,1,false,true,upcoming,,2026-02-14,09:00:00,16:00:00,,9787978886,2026-01-24 06:02:13.79878+00,2026-02-12 03:17:06.9+00
a0b1f1c8-1d11-4852-860a-126407d069d6,Project-event-csbs,,Project Presentation(CSBS),,,Project Presentation,,technical,TEAM,,150,100,0,,true,1,3,false,true,upcoming,,2026-02-13,09:00:00,16:00:00,,,2026-02-09 04:25:27.004984+00,2026-02-13 04:05:43.648+00
a209a5ee-5781-42de-8a96-49aaa2757512,poster-event-ft-1,,Poster Presentation(FT),,,"This poster presentation provides students a platform to showcase innovative ideas and research on emerging food processing technologies. Participants will visually present advanced techniques, applications, and benefits that enhance food quality, safety, and sustainability. The session encourages knowledge sharing, creativity, and scientific discussion among students and experts.",,technical,TEAM,,150,100,0,,true,2,3,true,true,upcoming,,2026-02-13,09:00:00,16:00:00,,7010841881,2026-01-24 06:00:18.157277+00,2026-02-13 02:51:08.038+00
a4d27b04-6e6a-438f-b40c-f37d4e65f369,poster-event-aiml,,Poster Presentation(AIML),,,Poster Presentation,,technical,single,,150,100,0,,true,1,2,true,true,upcoming,,2026-02-13,09:00:00,16:00:00,,,2026-02-06 06:27:18.711538+00,2026-02-13 02:50:33.759+00
a6c07fef-3ec6-44b5-a802-e4aa4a9e24c6,tech-event-bt,,Bioblitz- Map (Bio Treasure Hunt),,,"Bioblitz-Map is an exciting treasure hunt event that challenges participants to use logic, observation, and problem-solving skills. 
Teams navigate through mapped clues and tasks, decoding hints to reach the final destination. 
The event promotes teamwork, strategic thinking, and quick decision-making in a fun and competitive environment. 
",Protein and Enzyme Engineering Laboratory,TECHNICAL,SOLO,,250,60,0,,false,1,1,true,true,upcoming,,2026-02-13,09:00:00,16:00:00,,8925606990,2026-01-24 06:00:18.157277+00,2026-02-13 03:05:18.17+00
aba9cf3d-23ea-4852-933d-5ce10803761d,Project-event-aids,,Project Presentation(AI&DS),,,Project Presentation,,technical,TEAM,,150,100,0,,true,1,3,true,true,upcoming,,2026-02-13,09:00:00,16:00:00,,,2026-02-09 04:25:27.004984+00,2026-02-13 03:47:18.891+00
ae7e61b0-93f6-43b5-b693-99e62ac3c996,poster-event-cse,,Poster Presentation(CSE),,,Poster Presentation,,technical,single,,150,100,0,,true,1,2,true,true,upcoming,,2026-02-13,09:00:00,16:00:00,,,2026-02-06 06:27:18.711538+00,2026-02-13 02:50:50.743+00
b0bcc077-0dad-435c-b335-2950f295a566,tech-event-MCT-1,,RC Race,,,"RC Race is an exciting competition where participants control a remote-controlled vehicle and race it on a specially designed track. The objective is to complete the track in the least possible time while maintaining control of the vehicle. The event is designed for fun, speed, and thrill, making it enjoyable for both participants and spectators. No technical background is required.",Ground (Near MCT),technical,competition,,250,100,0,,true,2,2,true,true,upcoming,,2026-02-13,09:00:00,16:00:00,Mr. M. Boopathi,86676 40012,2026-02-04 05:22:47.763762+00,2026-02-13 03:03:46.125+00
b19b1177-8bc1-417c-8f17-5e41113ab9e6,workshop-event-eee,,EV- Retrofitting,,,"The Workshop on EV Retrofitting is designed to provide participants with 
comprehensive knowledge of converting conventional internal combustion engine (ICE) 
vehicles into electric vehicles. This workshop focuses on the fundamental principles, design 
considerations, and practical aspects involved in EV retrofitting, including motor selection, 
battery systems, power electronics, motor controllers, charging infrastructure, and safety 
standards.",,workshop,SOLO,,300,60,0,,false,1,1,false,true,upcoming,,2026-02-12,09:00:00,16:00:00,Mr. E. Chandrakumar,9360850480,2026-01-24 06:05:25.013754+00,2026-02-10 13:38:29.21+00
b76751e5-c469-4d8f-99d1-b972c30386e3,poster-event-ai-ds,,Poster Presentation(AI&DS),,,Poster Presentation,,technical,single,,150,100,0,,true,1,2,true,true,upcoming,,2026-02-13,09:00:00,16:00:00,,,2026-02-06 06:27:18.711538+00,2026-02-13 02:50:35.478+00
b89a4689-7e35-4e7d-93e7-bc861f0cfb25,poster-event-it,,Poster Presentation(IT),,,Poster Presentation,,technical,TEAM,,150,100,0,,true,1,2,true,true,upcoming,,2026-02-13,09:00:00,16:00:00,,,2026-02-06 06:27:18.711538+00,2026-02-13 02:50:29.312+00
bcde52cc-f649-4a1f-930f-db82ebc95898,non-tech-event-ece,,LINE X,,,"A robotics-based non-technical event where two participants compete head-to-head by controlling their 
given robots using a remote control. The robots must navigate through a predefined track with multiple 
obstacles. The participant who completes the path in the shortest time is declared the winner. This event tests 
speed, precision, control skills and the ability to handle robots under competitive conditions.",,Non-Technical,SOLO,,150,100,0,,false,1,1,false,true,upcoming,,2026-02-14,09:00:00,16:00:00,,9566356428,2026-01-24 06:02:13.79878+00,2026-02-12 03:17:18.264+00
bce67fd9-7c2b-4610-85a1-ccc8ad772cea,paper-event-mct,,Paper Presentation(MCT),,,"This paper presentation covers the topics of Next-Gen Robotics, Industry 5.0, and Digital Twin Technology, focusing on their core concepts, system perspectives, and practical relevance. It outlines current advancements, real-world applications, and key challenges, while also highlighting future scope to provide a comprehensive and structured understanding of these emerging technologies.",,technical,,,150,100,0,,true,2,3,true,true,upcoming,,2026-02-13,09:00:00,16:00:00,,7092821630,2026-01-24 06:00:18.157277+00,2026-02-13 02:47:46.91+00
bdc1b126-7bb7-44b9-80a5-9064f7a53f1f,paper-event-bt,,Paper Presentation(BT),,,Paper Presentation,,technical,,,150,100,0,,true,2,3,true,true,upcoming,,2026-02-13,09:00:00,16:00:00,,,2026-02-06 06:15:11.681912+00,2026-02-13 02:47:35.766+00
bf1a2cf2-50c8-48af-a47c-b93e57b1dbbb,tech-event-cse,,BotXhibit (cse paper),,,"A showcase-based technical event where participants present pre-developed software or hardware bots demonstrating innovation, functionality, and real-world application. Teams must explain the concept, design, working principle, and technology stack of their bot and perform a live demonstration within the allotted time. Evaluation will be based on originality, technical complexity, problem-solving approach, performance, and presentation quality. The team that best demonstrates a functional, innovative, and impactful bot will be declared the winner.","CSE LAB 1, IT Park",technical,TEAM,,150,100,0,,true,2,3,true,true,upcoming,,2026-02-13,09:00:00,16:00:00,,97886 80616,2026-01-24 06:00:18.157277+00,2026-02-13 03:04:45.473+00
c4807c3c-eb1e-4093-b2e8-fb85ed0b7602,paper-event-eee,,Paper Presentation(EEE),,,"Paper Presentation is a technical event that provides a platform for students and 
researchers to present their innovative ideas, research findings, and technical knowledge in 
front of an expert panel. Participants are required to prepare and present a research or review 
paper related to Renewable energy, AI-Driven Electrical Engineering, Smart grid, IoT, Power 
electronics, Sensor Technology, Power systems .",,technical,,,150,100,0,,true,2,3,true,true,upcoming,,2026-02-13,09:00:00,16:00:00,,9952493666,2026-01-24 06:00:18.157277+00,2026-02-13 02:47:51.495+00
c9353924-f2c4-4c32-853c-f4b2305b4a33,tech-event-txt,,DrapeX: Fabric Draping in Action,,,"DrapeX: Fabric Draping in Action offers hands-on practice in both basic and advanced fabric draping techniques using dress forms. Participants will understand fabric behavior such as fall, flow, and structure through the use of different fabrics, while applying creativity and technical skills to create original draped designs. The event also focuses on translating draped forms into garment silhouettes and design concepts, analyzing fabric properties that influence drape and appearance, and enhancing practical skills, creativity, and confidence in fabric manipulation.",,technical,SOLO,,250,98,0,,false,1,2,true,true,upcoming,,2026-02-13,09:00:00,16:00:00,,9842103201,2026-01-24 06:00:18.157277+00,2026-02-13 03:03:32.67+00
d023d802-fad3-4964-a14e-358d0516b05d,tech-event-cse-1,,NeuraHack 2.O(36-hour),,,"NeuroHack 2.O is where ideas are built, systems are broken, and security is redefined. Participants Hack, Defend, and Secure technology to shape the future of digital innovation.","CSE LAB 1, IT Park",Hackathon,TEAM,,500,100,0,,true,2,4,false,true,upcoming,,2026-02-13,09:00:00,16:00:00,,9790632171,2026-01-24 06:00:18.157277+00,2026-02-11 04:49:10.065+00
d2acf607-6330-4dfc-8079-db888f53443f,nontech-event-tamil,,Talk Show(Tamil),,,,,Non-Technical,SOLO,,150,100,0,,false,1,1,false,true,upcoming,,2026-02-14,09:00:00,16:00:00,,,2026-02-07 06:01:13.310681+00,2026-02-12 07:10:21.753+00
d3026082-8d47-4d42-80c8-3e33ff6dd92d,non-tech-event-it,,TREASURE HUNT,,,"Treasure Hunt is an exciting team-based non-technical event that challenges participants to think creatively, solve clues, and work together under time pressure. Teams navigate through multiple checkpoints by cracking riddles, puzzles, and observation-based tasks spread across the campus. The first team to successfully complete all challenges and uncover the final treasure is declared the winner.",,non-technical,SOLO,,150,100,0,,false,1,1,false,true,upcoming,,2026-02-14,09:00:00,16:00:00,,9842815665,2026-01-24 06:02:13.79878+00,2026-02-12 03:16:53.993+00
d7462504-4fc9-4dd0-b626-150197acf67c,Project-event-ft,,Project Presentation(FT),,,Project Presentation,,technical,TEAM,,150,100,0,,true,1,3,true,true,upcoming,,2026-02-13,09:00:00,16:00:00,,,2026-02-09 04:25:27.004984+00,2026-02-13 03:47:03.6+00
dac3e036-8531-4a38-98e0-a833cbe3086e,paper-event-csbs,,Paper Presentation(CSBS),,,Paper Presentation,,technical,,,150,100,0,,true,2,3,true,true,upcoming,,2026-02-13,09:00:00,16:00:00,,,2026-02-06 06:15:11.681912+00,2026-02-13 02:47:26.029+00
dbfaa3b9-1245-42f7-a476-2b2f0853f342,workshop-event-mca,,"Code, Click, Done: Mobile App Development in a day.",,,"Code, Click, Done is a hands-on mobile app development workshop designed to 
introduce participants to the fundamentals of building functional mobile applications in 
just one day. This tech event focuses on transforming ideas into real mobile apps 
through guided coding, interactive demonstrations, and practical exercises.",,WORKSHOP,SOLO,,300,60,0,,false,1,1,false,true,upcoming,,2026-02-12,09:00:00,16:00:00,Mr. MohanKumar R,9790070708,2026-01-24 06:05:25.013754+00,2026-02-10 13:38:33.498+00
de0c9855-0abc-4dd3-978c-f5aa403fc51a,event-leader,event-leader,Leader's Talk,Leader's Talk,Leader's Talk,"Leaders Talk is an inspiring interactive session where accomplished leaders, entrepreneurs, and professionals share their real-world experiences, insights, and success stories. The event aims to motivate participants, enhance leadership skills, and provide practical guidance for personal and professional growth.",,technical,,SOLO,0,100,0,100,false,1,1,true,true,upcoming,,,,,,,2026-02-11 04:40:32.766646+00,2026-02-13 02:57:21.623+00
e0d04d22-5183-4ea1-9afe-46161f556569,tech-event-edc,,STARTUP PITCH,,,,,hackathon,TEAM,,250,100,0,,true,1,3,false,true,upcoming,,2026-02-13,09:00:00,16:00:00,,,2026-01-24 06:00:18.157277+00,2026-02-12 07:09:28.192+00
e3cc9d33-3b4b-49d1-b76f-d54eb70ea640,conference-event-soes,,Exploring the Next Dimension of Signal and Communication Technologies,,,Theme: Exploring the Next Dimension of Signal and Communication Technologies,,conference,,,300,100,0,,true,1,4,false,true,upcoming,,2026-02-13,09:00:00,16:00:00,,,2026-01-30 09:43:18.604793+00,2026-02-12 07:10:35.463+00
e52a5a87-2bf7-4654-825d-3914e180acd0,workshop-event-ipr,,Monetizing your idea through IPR,,,,,WORKSHOP,SOLO,,300,28,0,,false,1,1,false,true,upcoming,,2026-02-12,09:00:00,16:00:00,Dr.Mythili Gyanamangai,94870 88678,2026-01-24 06:05:25.013754+00,2026-02-12 07:10:29.597+00
e726feb6-0e36-4cf7-bcda-19d7929cdb8f,poster-event-mech,,Poster Presentation(MECH),,,Poster Presentation,,technical,single,,150,100,0,,true,1,2,true,true,upcoming,,2026-02-13,09:00:00,16:00:00,,,2026-02-06 06:27:18.711538+00,2026-02-13 02:50:17.71+00
e7a04ca3-38e7-42f5-a8ca-cc78bc5a933b,non-tech-event-eee-1,,LOGO QUIZ,,,"Logo Quiz tests participants’ ability to identify logos related to brands, technology, 
companies, and general knowledge.",,non-technical,single,,150,100,0,,false,1,1,false,true,upcoming,,2026-02-14,09:00:00,16:00:00,,8012181649,2026-01-24 06:02:13.79878+00,2026-02-12 03:17:19.385+00
ec693bf4-26db-49df-8cc9-304225f5987e,non-tech-event-mca,,FACE PAINTING,,,"Face Painting is a fun, creative, and engaging non-technical event that brings out 
the artistic side of participants. This event provides an opportunity for students to 
express imagination through colors, designs, and themes painted on faces. Participants 
can choose from a variety of styles such as cartoons, abstract art, nature-inspired 
patterns, or cultural motifs.",,Non-Technical,SOLO,,150,100,0,,false,1,1,false,true,upcoming,,2026-02-14,09:00:00,16:00:00,,9790070708,2026-01-24 06:02:13.79878+00,2026-02-12 03:16:43.944+00
f2e44c98-3ef4-4e9a-9a1e-672b312c03cd,non-tech-event-mct-1,,TECH WITHOUT TECH,,,"Participants will be given a common technology or everyday system and asked to explain how it works without using any technical terms. Using simple language, real-life examples, gestures, or storytelling, they must make the concept understandable to a non-technical audience within a limited time. The event tests creativity, communication skills, and the ability to simplify complex ideas. 
",,Non-Technical,SOLO,,150,100,0,,false,1,1,false,true,upcoming,,2026-02-14,09:00:00,16:00:00,,9965167895,2026-01-24 06:02:13.79878+00,2026-02-12 03:16:46.411+00
f48825b4-4b6b-455d-a522-d9a1bce5b4ec,event-sports-csbs,,POWERHOUSE CHAMPION TROPHY,,,"Powerhouse Champion Trophy is a fast-paced cricket tournament focused on skill, discipline, and team strength. With strict rules and limited overs, it promises intense competition and fair play.",KSRCT Hostel Turf,sports,TEAM,,100,18,0,,true,7,7,false,true,upcoming,,2026-02-14,09:00:00,16:00:00,Mr. K. Karthikeyan,9952475246,2026-01-24 06:06:25.923459+00,2026-02-10 09:16:52.509+00
f50b6a8c-e404-45fa-8eeb-9ea7556dda96,event-culturals5,,SPOTLIGHT,,,"SPOTLIGHT is a special cultural event that celebrates unique and extraordinary talents 
of participants. This platform is open for performances such as magic shows, musical 
instrument performances, Silambam, martial arts, beatboxing, mimicry, and other 
creative skills. Participants will be judged based on originality, stage presence, skill 
level, and overall impact. SPOTLIGHT aims to recognize and encourage diverse talents 
by giving them a stage to shine.",,cultural,,,200,100,0,,false,1,1,true,true,upcoming,,2026-02-14,09:00:00,16:00:00,Dr.N.Ramesh,8610499148,2026-01-24 06:08:04.698424+00,2026-02-12 06:51:46.607+00
f84caa34-bb7e-4fd4-b23f-01d1c779d71e,Project-event-aiml,,Project Presentation(AIML),,,Project Presentation,,technical,TEAM,,150,100,0,,true,1,3,true,true,upcoming,,2026-02-13,09:00:00,16:00:00,,,2026-02-09 04:25:27.004984+00,2026-02-13 03:46:28.682+00
f9ca77ba-a89f-437b-90a2-d4fa695f87bd,Project-event-it,,Project Presentation(IT),,,Project Presentation,,technical,TEAM,,150,100,0,,true,1,3,true,true,upcoming,,2026-02-13,09:00:00,16:00:00,,,2026-02-09 04:25:27.004984+00,2026-02-13 03:46:39.961+00
fa9313c7-2dce-4eb9-b222-60fb7ffd01ee,workshop-event-eee-1,workshop-event-eee-1,IoT In System Engineering,IoT In System Engineering,IoT In System Engineering,"The IoT System Engineering is a 1-day hands-on workshop conducted in collaboration with C-DAC Bangalore under the NASSCOM FutureSkills PRIME initiative. It provides practical exposure to IoT architecture, sensors, microcontrollers, communication protocols, and cloud integration using C-DAC’s Ubimote IoT Laboratory Kits. The workshop equips participants with industry-relevant skills to develop real-time IoT applications and supports innovation for final-year projects and research.",,workshop,,SOLO,300,60,0,60,false,1,1,false,true,ongoing,,2026-02-12,09:00:00,04:00:00,,,2026-02-09 12:56:11.981248+00,2026-02-10 10:09:34.745+00
fd7a889b-11b3-40b1-999d-6013b3623cda,poster-event-bt,,Poster Presentation(BT),,,Poster Presentation,,technical,single,,150,100,0,,true,1,2,true,true,upcoming,,2026-02-13,09:00:00,16:00:00,,,2026-02-06 06:27:18.711538+00,2026-02-13 02:50:31.848+00